00583,الهندسية اللي تخليها قادرة على مقاومة الزلازل
00584, وتجنب الانهيار التام في حالة وقوع أي هزة أرضية
00585,ما يعرف باسم كود الزلازل التركي
00586,اللي بينظم عمليات تشييد مباني الخرسانة المسلحة
00587,واللي بيوضح إيه بالضبط هي المعايير والاشتراطات
00588,اللي المهندس والمقاول
00589,لازم ينتبهوا لها أثناء عملية البناء
00590, بحيث يبقى المبنى قادر
00591,على مقاومة الزلازل لو حصلت
00592,الكود دا الأتراك رجعوا طوروه
00593, وأدخلوا عليه تحسينات جديدة
00594,ومن ساعتها ولحد النهار دا
00595,المفروض إن كل مباني الخرسانة المسلحة
00596,الجديدة في تركيا
00597, مبنية على أساس كود الزلازل التركي
00598,فالاتنين بيتضمنوا مجموعة من
00599,فالاتنين بيتضمنوا مجموعة من
00600,أعلى المعايير والاشتراطات الهندسية
00601, اللي توصل لها العالم
00602, فيما يخص تشييد الأبنية المقاومة للزلازل
00603,نفس الكلام فيما يخص سوريا
00604, سوريا اعتمدت الكود العربي السوري
00605, لتصميم وتنفيذ المنشآت بالخرسانة المسلحة
00606,الكود دا ساعتها
00607,ما كانش فيه أي اشتراطات هندسية
00608,لها علاقة بمقاومة الزلازل
00609,ولكن الوضع دا ما استمرش كتير
00610,نقابة المهندسين السوريين
00611,شاركت في تطوير خريطة المناطق الزلزالية في سوريا
00612,وعلى هذا الأساس عدلت الكود العربي السوري
00613, بحيث يتضمن اشتراطات
00614,لازم المصمم يراعيها أثناء تصميم الأبنية والمنشآت
00615,لازم المصمم يراعيها أثناء تصميم الأبنية والمنشآت
00616,بحيث تبقى قادرة على مقاومة الزلازل
00617, رجعت عملت ملحق خاص
00618,بتصميم وتحقيق المباني والمنشآت المقاومة للزلازل
00619,في الكود العربي السوري
00620,اللي كانوا بيشملوا أحدث ما تم التوصل له
00621,في مجال تصميم المباني والمنشآت
00622, المقاومة للزلازل
00623,دا كلام حلو ويفرح أي حد
00624,اللي يزعل بقى هو إن دا مجرد كلام بس
00625,مع الأسف فيه فجوة كبيرة ما بين الموجود على الورق
00626,سواء في كود الزلازل التركي أو كود الزلازل السوري
00627, وما بين اللي بيتم تنفيذه على أرض الواقع
00628, في أنشطة البناء والتشييد
00629,نسبة الالتزام بمعايير كود الزلازل ضعيفة جداً
00630,وعدم الالتزام بدا
00631,نتيجته مع الأسف كانت مميتة
00632,ودا ظهر بوضوح في الزلزال الأخير
00633,في الساعات الأولى من فجر يوم الإثنين
00634,هز جنوب تركيا وشمال سوريا
00635,الزلزال الأقوى في تاريخ تركيا الحديث
00636,الزلزال دا لإنه حصل الصبح بدري
00637,الناس كانت نايمة 
00638,وكتير منهم ما لحقش يهرب للأسف 
00639,بعد الزلزال دا ما هز المنطقة
00640, حصلت مئات الهزات الارتدادية
00641, كان من ضمنها هزة عنيفة جداً
00642,حصلت بعدها بساعات قليلة
00643,كانت شدتها مقاربة لشدة الزلزال الأول
00644, على مقياس ريختر
00645,المهم
00646,العالم كله اتصدم من حجم الدمار اللي حصل
00647,في المنطقة اللي ضربها الزلزال
00648, وخصوصاً في تركيا
00649, اللي بتمتلك واحد من أبرز القطاعات العقارية
00650,في العالم
00651,لو حد ما عندوش فكرة اللي حصل بالضبط
00652, للوهلة الأولى
00653,ممكن أول ما يشوف الصور
00654, يتخيل إن المنطقة دي اتضربت بالنووي
00655,أو بسلاح دمار شامل
00656,في بعض الأحياء في تركيا
00657, ما كانش فيها مبنى واحد سليم
00658,أكوام متلاصقة من التراب
00659, تحتها مع الأسف ناس فقدت حياتها
00660,وناس لسة عايشة
00661, وقاعدة متحاصرة مستنية اللي يجي ينقذها
00662,بحسب آخر كلام سمعناه
00663, من وزير البيئة والتخطيط العمراني التركي
00664,مراد كوروم
00665,تدمروا تماماً في تركيا
00666,المباني اللي انهارت دي زي ما قلنا
00667,هي السبب في وفاة الناس اللي ماتت
00668, علشان كدا لازم نقف قدام المعلومة دي
00669,ونسأل السؤال المنطقي التالي
00670,إزاي المباني دي كلها انهارت 
00671, وإزاي انهارت بالشكل البشع اللي شفناه دا
00672, واللي بسببه كانت إمكانية إنقاذ الناس
00673,اللي ما لحقتش تهرب صعبة جداً 
00674,هل كود الزلازل التركي فاشل
00675, والاشتراطات الهندسية الموجودة فيه غير كافية 
00676,إجابة الأسئلة دي لها شقين
00677, أولاً
00678,أكتر من نص المباني في تركيا
00679,دي للوهلة الأولى تبدو حجة ممتازة جداً
00680,من إن حد يلومهم النهار دا
00681,ولكن الحجة دي تنهار
00682, قدام حقيقة إن تركيا
00683, بتعتبر واحدة من أقدم دول العالم
00684, اللي عندها كود زلازل
00685,بيحكم أنشطة البناء
00686,دي هي السنين اللي تركيا أصدرت فيها
00687, أكواد لأنشطة البناء
00688,في المناطق المعرضة لخطر الزلازل
00689,طب إزاي الأكواد دي كلها ما منعتش
00690,أو ما ساهمتش
00691,في تحجيم انهيار المباني في تركيا
00692, خلال الزلازل المختلفة من القرن اللي فات
00693, ولحد النهار دا 
00694,دا ياخدنا للشق التاني من إجابة الأسئلة اللي ذكرناها
00695,من شوية
00696, باختصار ما حدش بيلتزم بالكود لا زمان ولا النهار دا
00697,لا المقاولين بيهتموا بالكود
00698,اللي فيه اشتراطات لو نفذوها بالحرف
00699,هيلاقوا نفسهم بيصرفوا كتير
00700,ولا الزبون بيشغل باله أو بينتبه
00701,إذا كان المبنى دا مقاوم للزلازل
00702,ومبني وفقاً للكود وللا لأ
00703,ولا الجهات التنظيمية في البلد
00704, صارمة بشكل كافي
00705, في إرغام المقاول أو المطور
00706, على الالتزام بالكود
00707,من الآخر كدا
00708,لا فيه تنفيذ ولا فيه رقابة
00709,ونتيجة عدم الالتزام من ناحية
00710, والتراخي من ناحية تانية
00711,كانت المشاهد الصعبة
00712,اللي كلنا تابعناها وشفناها على الشاشات
00713, لانهيار مباني بعضها لسة مبني قريب جداً
00714,لحد اللحظة اللي إحنا بنصور فيها الحلقة
00715,السلطات التركية
00716, بتهمة التورط في أنشطة البناء المخالف
00717, وغير المطابق للمواصفات
