audio_file,text,gender
fV7GxW_152.wav,المناسبه والمعقم الاطباء كمان اعتمدوا,female
t9qgVS_153.wav,طرق لتقسيم جرعات المضاد الحيوي على اكبر,female
SvikUM_154.wav,عدد من المصابين كل مصاب ياخد جزء بس من,female
qBDttx_155.wav,الجرعه اللي كان المفروض ياخدها على امل,female
McIpCQ_156.wav,انها تكفيه وهو ونصيبه بقى مع هجوم,female
Z2RUPf_157.wav,الميكروبات عليه وتلوث الجروح والعدوى ومن,female
eQjljs_158.wav,المستحضرات الطبيه الهامه كمان اللي حصل,female
XPEbXr_159.wav,فيها عجز هي الفوط الصحيه المسكنات الخاصه,female
XPsPiF_160.wav,بفترات الدوره الشهريه ووسائل منع الحمل,female
PSV3Wv_161.wav,اللي بتعتمد عليها مئات الالاف من الاناث,female
UsNNkx_162.wav,واللي غيابها بيخليهم عرضه للالام المبرحه,female
W81Z3n_163.wav,والاصابه بالعدوى والالتهابات والحمل,female
mdzzJr_164.wav,الغير مخطط له ولاحظ معايا ان في اوقات,female
qzV4QO_165.wav,الازمات اللي زي دي بيحصل توجيه لكل,female
4MPg6f_166.wav,مجهودات القطاع الطبي علشان تركز على,female
QDfuPO_167.wav,انقاذ المصابين ورعايه حالاتهم الطريقه,female
tbsvKg_168.wav,وده بينتج عنه عجز شديد في رعايه المرضى,female
DGYBJx_169.wav,بامراض مزمنه واللي كان بيرعاه القطاع,female
DUPypE_170.wav,الطبي بشكل روتيني من قبل الازمه اصلا,female
aWp2g7_171.wav,مرضى زي مرضى السرطان وامراض القلب والسكر,female
X397OG_172.wav,وغيره واللي تعدادهم في قطاع غزه بيوصل ل,female
tegpwJ_173.wav,"350,000 مريض وطبعا السيدات الحوامل اللي",female
P5sh7Y_174.wav,بيستلموا متابع حالتهم باستمرار وفجاه,female
jyX1Ex_175.wav,بيلاقوا انفسهم خارج الحسابات تماما في,female
SDXU4P_176.wav,وقت صعب زي ده الاحصائيات بتقول ان حوالي,female
dFjRX5_177.wav,5000 سيده حامل في غزه دلوقتي متوقع انهم,female
GaIV4Z_178.wav,يولدوا في ال يوم الجايين حوالي 1000 منهم,female
CfvDwJ_179.wav,لو ما توفرت لهمش الرعايه الطبيه اللازمه,female
TY7hyp_180.wav,اثناء الولاده ممكن يدخلوا في مضاعفات,female
bHlZ14_181.wav,خطيره ويكونوا مهددين بالوفاه حتى قدرات,female
LQa4Sy_182.wav,القطاع الطبي للتعامل مع جثث المتوفين هي,female
PouRHs_183.wav,كمان انهارت قدام الاعداد المهوله للوفيات,female
13YZnP_184.wav,الاكبر من طاقه المشارح واطباء الطب,female
2EnUfT_185.wav,الشرعي طبقا لمنظمه الصحه العالميه فبعد,female
tv6gG6_186.wav,اول اسبوع من الاحداث المسؤولين في مستشفى,female
rVNnbd_187.wav,الشفا واحده من اكبر المستشفيات في قطاع,female
px9ek6_188.wav,غزه اضطروا لتحضير مقبره جماعيه تم فيها,female
Z6wtnP_189.wav,دفن اكثر من 100 جثه فاضت بيهم مشرحه,female
WvFGqf_190.wav,المستشفى ومؤخرا بعد ما دخلت بعض,female
ncs0Gs_191.wav,المساعدات الانسانيه من خلال معبر رفح على,female
sXPY5c_192.wav,الحدود المصريه الفلسطينيه صرح مسؤولين في,female
HRpal2_193.wav,وزاره الصحه ان بالكميات القليله جدا من,female
V6On3c_194.wav,الادويه والمعدات الطبيه اللي ما تغطي,female
7mvADT_195.wav,الحد الادنى من احتياجات القطاع الطبي,female
w9luQ1_196.wav,العواقب اصبح لا يمكن التنبؤ بها,female
m1BuFG_197.wav,والمستشفيات ممكن تتحول لاماكن اذهاب,female
3iFJt7_198.wav,اليها بيضر اكثر مما بيفيد واخيرا حتى,female
jI9Fn8_199.wav,اللي بيتكتب لهم النجاه من القصف والغراب,female
ZiDTAk_200.wav,ما بيكونو في مامن من الصدمات والاضطرابات,female
n3ltvQ_201.wav,النفسيه اللي بتعيش معاهم سنين طويله وحسب,female
5wE9oZ_202.wav,تقارير الامم المتحده فحوالي ثلث سكان,female
BvIFQn_203.wav,قطاع غزه في حاجه ماسه للدعم النفسي,female
8b2fHp_204.wav,والاجتماعي نتيجه الظروف السيئه اللي,female
wlKzR5_205.wav,بيعيشوها وطبعا الاطباء والعاملين في,female
k11dwD_206.wav,الاسعاف والتمريض وباقي القطاعات الطبيه,female
N5j5tg_207.wav,فوق الاجهاد البدني والذهني اللي بيواجه,female
N6GGXi_208.wav,هوه بيكونوا كمان اكثر عرضه من غيرهم,female
BcjPy9_209.wav,للاصابه بالاضطرابات النفسيه منها القلق,female
JyC4fs_210.wav,والاكتئاب واضطراب كرب ما بعد الصدمه,female
zSesAH_211.wav,ختاما اول اداه ممكن يمتلكها اي شخص,female
5DUJJl_212.wav,بيحاول يدعم قضيه ما هي المعرفه المعرفه,female
3cvqHX_213.wav,بتاريخ وتفاصيل القضيه وابعادها والمعرفه,female
GfVEWk_214.wav,بالخصم وادواته الحلقه دي محاوله للتوثيق,female
aUUc5H_215.wav,ونشر المعرفه بجزء هام في القضيه,female
1q9vRk_216.wav,الفلسطينيه وهو الجزء الخاص بجرام,female
f0x3Dd_217.wav,الاحتلال الاسرائيلي في حق القطاع الطبي,female
6dw4Oj_218.wav,الفلسطيني لو عرفت من خلال الحلقه حقائق,female
SEjFTS_219.wav,ومعلومات جديده ممكن تشاركها مع المحيطين,female
TDrQeY_220.wav,بيك وبفكر ان جميع ارباح الحلقه دي هتروح,female
K4evYj_221.wav,للتبرع لاحد المؤسسات اللي بتقوم على وصول,female
y2DMA4_222.wav,المساعدات الانسانيه لقطاع غزه بشكل شخصي,female
CuycTM_223.wav,بشكر فريق الاسبتاليه اللي تعاونوا في,female
T6pmfj_224.wav,انتاج الحلقه دي بالشكل المناسب في الوقت,female
9luYfh_225.wav,الصعب ده وبشكر صديقتي الصحفيه المحترفه,female
oZfi1f_226.wav,ايناس كمال لتطوع بوقتها ومجهودها في,female
o3aatk_227.wav,مراجعه وتحرير النص ده بكرر تعزينا لكل,female
CVQp2J_228.wav,اهلنا في غزه كل ياتنا لاهلنا في فلسطين,female
Iyu509_229.wav,بالسلامه والنصر في مواجهتهم,female
5uhKAt_230.wav,[موسيقى],female
XNsLys_231.wav,[موسيقى],female
HXhjwZ_232.wav,البسله,female
FEYJNj_1.wav,[موسيقى],female
OT5Ki7_2.wav,[موسيقى],female
gnfNDU_3.wav,بنوته العسل والله انت زي المهم الحمد لله,female
NU3Iai_4.wav,ربنا قدر ولط وماتش تعرفت على البنت,female
U6uheK_5.wav,فيعني,female
19Humx_6.wav,ما كانش,female
fYGssO_7.wav,عندي فكره ان هم هيدونا توت باج اهيت,female
clNuHo_8.wav,كتكوته بصراحه ف هنقل بقى,female
vpLSzZ_9.wav,حاجتين جايبه,female
WCcRMp_10.wav,ترايب بتاعي اهو عشان بس ايه,female
H1dj22_11.wav,اصور مظبطه,female
iyOhoG_12.wav,الدنيا,female
hhlJGd_13.wav,بقى المكله بقى ان انا ما جبتش,female
taeQHs_14.wav,قلم,female
JKr4PJ_15.wav,منه اتعرفت عليها لسه عن البوابه ويعني,female
b1R7EY_16.wav,هنكمل بقيت اليوم سوا وال عسوله,female
XJbu2I_17.wav,[موسيقى],female
cBbjVw_18.wav,قوي,female
ugpsrX_19.wav,[موسيقى],female
Ymhvln_20.wav,k,female
zjYv3X_21.wav,[موسيقى],female
DjU1p1_22.wav,من وقت ما دخلت الساعه 9 الصبح لحد دلوقتي,female
gPvR2Z_23.wav,الساعه داخله على اين وشويه وانا قاعده في,female
bJj62z_24.wav,في المؤتمر ومش جايب معايا حاجه حفيه ما,female
NY2l1l_25.wav,كنتش جايبه معايا اي حاجه ومصدقت ان احنا,female
G1lQhx_26.wav,طلعنا بريك لما طلعنا بريك علشان اشوف,female
W9cnUH_27.wav,حاجات اجيبها طلع ان في سيشن فالمفروض ان,female
aNlGVp_28.wav,انا ادور على سيشن اروح احضره بعد السيشن,female
hKpiCL_29.wav,ده هيبقى فيه البريك,female
YtjO1p_30.wav,[موسيقى],female
PdHwVt_31.wav,بتاعنا عارفين اللي عيم في بحر الغدر انا,female
BwvZ6P_32.wav,الليم بحر,female
FwGt3i_33.wav,[موسيقى],female
SQCnlY_34.wav,ال فين الورك شوب فين الورك شوب يا,female
PNQ8TF_35.wav,[موسيقى],female
NKHB7l_36.wav,شباب ايه,female
U9Bvw0_37.wav,[موسيقى],female
1FC8Hm_38.wav,ده,female
AVwn36_39.wav,[موسيقى],female
68ITdm_40.wav,هنك في حاجه لو تعرف تجيبي ماشي هات,female
9xbEjT_41.wav,المفروض ان الكيس كان كبير وانا عامله,female
niEG3p_42.wav,حسابي ان انا هاكل اه انا مش معيا بس,female
LPVPaY_43.wav,الحمد لله,female
RgTg7i_44.wav,يعني,female
TSVFl5_45.wav,ا,female
voCqxC_46.wav,هو ايه ده ايه الفراغ,female
lH883P_47.wav,ده تروح كا في السنه بتاع,female
kLxXof_48.wav,الجامعه يعني ت اوت في ت يعني 100 100 من,female
xB5PAa_49.wav,فعلا تحفه,female
cRlk8v_50.wav,تحفه ايه حلو قوي ب دكيومنت طب ممكن تصوره,female
44FGX6_51.wav,ففتح الفيديو اهو,female
ifNqQO_52.wav,تما استني لا لا,female
aZGndk_53.wav,خلاص عندها حركات,female
taCcxf_54.wav,لذيذه استني داي و فين يا قالوش ماتش ماشي,female
OFL9DJ_55.wav,انا قول دا ق يا,female
L1CQyZ_56.wav,دا,female
msWVov_57.wav,شاطرين ايه,female
vD8gfx_58.wav,ده,female
6QW5W3_59.wav,جاي اجيب سناك بشوف ايه اللي معانا وايه,female
a9xkeY_60.wav,اللي علينا ف انتظرونا طبعا كنتوا مفكرين,female
DlJk6r_61.wav,ان انا هعمل لكم جيت ريدي ودمي الصبح بس,female
6BhJgd_62.wav,يعني,female
BHJwVN_63.wav,اتاخرت الساعه كا الساعه 10 الساعه 10,female
pYiSvE_64.wav,اوكي عايزه اقول لكم على لايف ابديت,female
IKgGEJ_65.wav,النهارده اليوم كان مثمر قوي وحسيت انه,female
5A8fef_66.wav,بجد السيشن كانت يعني اون بوينت وحتى,female
wzqLoo_67.wav,الناس اللي جت اتكلمت كانت يعني بتنورلي,female
yHFy41_68.wav,كده لمبات في دماغي ودلوقتي خلصنا وفي,female
fReAaM_69.wav,البريك المفروض هنروح ناكل بقى اهوت,female
n5RpxC_70.wav,وبعدين هندور على مكان نصلي فيه بعد ما,female
CR5403_71.wav,نصلي فيه نكمل السيشن والجو تحفه بجد,female
zaSS69_72.wav,جو,female
2TD5ij_73.wav,[موسيقى],female
Jf9wc6_74.wav,رائع خلاص خلصنا يوم اخدنا اخدت السك,female
nWNiWq_75.wav,بتاعت عايزين تقول عجبكم,female
qhoC2p_76.wav,الكوي كان كتكوت اصدقائي زملاء,female
RjWs52_77.wav,الكوي,female
bceJZR_78.wav,[موسيقى],female
rRrXEH_79.wav,[موسيقى],female
35Hkl0_80.wav,[موسيقى],female
YkWsdN_81.wav,c i,female
6Uzo3k_1.wav,اكتر من 750 الف شخص كل سنه بيموتوا,female
JCZlrz_2.wav,بسبب,female
Ds40Mt_3.wav,الناموس الامراض اللي بينقلها الناموس,female
Tdv1Y4_4.wav,والملاريا تحديدا وده عدد اكبر من عدد,female
uiFJwN_5.wav,الاشخاص اللي بيقتلهم القروش الاسود,female
qUyGQO_6.wav,التماسيح التعابين والذئاب كلهم على بعض,female
chtGfH_7.wav,اكبر من عدد الاشخاص اللي بيفقد حياتهم في,female
YGE9Hf_8.wav,جرايم قتل البشر بعضهم لبعض انا ايمان,female
